0	0	0	0	0	3	0	0	0	0	3	4	4	4	0
0	0	0	3	2	3	0	0	0	2	3	0	3	1	0
0	0	0	4	3	3	3	3	3	3	3	4	3	2	0
0	3	3	3	3	3	3	3	2	7	4	4	5	3	3
4	3	3	4	3	3	3	3	2	1	2	4	5	2	0
3	4	4	4	3	3	3	3	2	1	1	4	6	1	8
5	4	4	4	4	4	3	3	1	1	1	2	1	7	0
0	4	4	3	4	4	4	4	7	7	7	8	5	4	0
0	0	4	4	4	4	4	5	6	7	6	8	8	1	0
0	0	3	0	4	4	0	5	5	6	7	7	7	7	0
0	0	0	0	4	0	0	6	7	6	7	6	7	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
