0	0	0	0	0	0	NW	0	E	N	0	0	0	0	0
0	0	0	0	0	E	NE	0	0	N	NE	SE	SE	E	0
0	0	0	0	0	E	0	0	NE	E	0	0	0	0	0
0	0	0	0	0	E	0	E	NE	0	0	0	0	0	0
0	0	0	0	0	E	E	E	NE	N	0	0	0	0	0
0	0	0	0	0	E	E	E	E	N	0	0	W	W	0
0	0	0	SE	SE	SE	E	0	E	NW	NW	E	N	NW	N
0	0	0	0	0	0	E	S	NE	N	NW	N	N	NW	0
0	0	0	0	0	0	S	SE	E	N	0	NW	NW	N	0
0	0	0	0	0	0	0	0	0	0	0	0	NW	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	NW	0
