0	0	0	0	0	0	0	3	3	0	0	4	7	7	0
0	0	0	0	0	0	0	0	0	0	2	3	7	6	0
0	0	0	0	0	0	0	7	5	6	0	1	7	4	0
0	0	3	3	0	0	0	5	2	2	2	2	3	2	0
0	0	7	7	4	4	4	3	3	3	2	4	5	2	0
6	5	3	4	0	3	4	3	2	2	2	5	5	7	2
0	0	4	4	5	4	4	3	2	1	1	8	1	1	0
0	0	0	4	5	4	4	4	1	8	8	7	1	0	0
0	0	0	0	0	4	5	3	7	8	8	8	7	7	7
0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
0	0	0	0	0	0	0	0	0	0	0	8	8	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
