0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	2	3	0	6	0
0	0	0	0	0	0	0	0	3	3	0	6	7	3	0
0	0	3	3	0	0	3	3	2	2	2	2	2	2	0
0	0	0	3	3	3	3	3	2	2	2	4	6	6	0
6	5	3	3	3	3	3	3	2	2	2	3	4	6	3
0	0	4	4	4	4	3	3	2	1	1	8	8	8	0
0	0	4	4	4	4	3	4	1	8	7	6	8	0	0
0	0	0	0	0	4	4	3	7	7	7	8	7	6	7
0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
0	0	0	0	0	0	0	0	0	0	0	7	7	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
