0	0	0	0	0	3	0	0	0	0	3	4	4	4	0
0	0	0	3	3	3	0	0	0	3	3	0	3	2	0
0	0	0	3	3	3	3	3	3	3	3	3	2	3	0
0	3	3	3	3	3	3	3	2	7	4	3	4	4	3
4	3	3	3	3	3	3	3	2	2	2	3	6	2	0
3	4	4	4	3	3	3	3	2	2	1	3	5	1	4
5	5	3	4	4	4	3	3	2	1	1	3	1	7	0
0	5	3	3	4	4	4	3	7	7	7	8	5	4	0
0	0	4	4	4	4	4	6	6	7	6	8	8	0	0
0	4	4	4	4	4	6	6	6	6	7	7	6	6	0
0	0	0	0	4	0	0	6	7	6	7	7	7	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
