0	0	0	0	0	3	0	0	0	0	4	4	4	4	0
0	0	0	4	2	3	0	0	0	2	3	0	4	1	0
0	0	0	4	3	3	3	3	3	2	3	4	3	2	0
0	3	3	3	3	4	3	3	2	1	4	4	5	4	3
4	3	3	4	3	3	3	3	2	2	3	3	6	2	0
3	4	4	4	3	4	3	3	2	1	1	4	6	1	4
5	4	4	4	4	4	3	3	1	1	1	2	1	7	0
0	4	3	3	4	4	4	4	7	7	7	8	5	4	0
0	0	4	4	4	4	4	6	6	7	6	8	8	1	0
0	4	4	4	4	4	6	6	6	8	7	7	7	7	0
0	0	0	0	4	0	0	6	6	6	6	6	7	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
