3	0	0	2	2	2	2	2	2	2	1	1	1	1	0
0	0	2	2	2	2	2	2	2	2	2	2	1	2	0
0	0	3	2	2	3	2	7	2	2	1	1	1	8	0
0	0	3	3	2	2	2	2	2	1	2	8	1	1	0
0	0	6	3	3	3	2	2	2	2	1	1	1	1	0
6	5	4	3	4	3	4	3	2	1	1	8	1	8	2
0	0	4	4	4	5	4	3	2	1	1	8	8	1	8
0	0	3	4	5	4	4	4	1	1	1	1	8	1	0
0	0	0	4	4	4	4	4	3	8	8	1	8	8	8
0	0	0	0	0	0	0	0	0	0	7	7	7	7	8
0	0	0	0	0	0	0	0	0	0	0	8	8	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
